hit_id	length	cysteine_content	e_value	query_accession	query_name
GEGO01P.1_id_JAR88853.1	174	0.06	1.9	-	VOG11449
GEGO01P.1_id_JAR92266.1	182	0.07	4.6	-	VOG11449
GJDI01.1_id_MCL6774727.1	361	0.03	21.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_45406	547	0.04	19.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_121994	90	0.07	12.0	-	VOG11449
GADI01P.1_id_JAA72985.1	373	0.07	6.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_90046	907	0.02	31.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TL13|G1TL13_RABIT	832	0.06	14.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TRP3|G1TRP3_RABIT	232	0.04	1.7	-	VOG11449
GEFH01P.1_id_JAP65088.1	295	0.03	29.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_103250	218	0.06	6.9	-	VOG11449
GEDV01.1_id_JAP79459.1	380	0.04	8.7	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TQZ1|G1TQZ1_RABIT	667	0.03	11.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SCI6|G1SCI6_RABIT	602	0.05	19.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_107809	265	0.03	24.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_13682	152	0.07	0.94	-	VOG11449
GGLE01.1_id_MBY10692.1	403	0.04	3.6	-	VOG11449
GEGO01P.1_id_JAR91948.1	198	0.06	2.6	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_107787	901	0.03	11.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_18971	546	0.04	19.0	-	VOG11449
GIFC01P.1_id_MXU99075.1	394	0.07	13.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_84407	546	0.04	22.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10450	398	0.04	15.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1T405|G1T405_RABIT	563	0.06	6.6	-	VOG11449
GGLE01.1_id_MBY04349.1	142	0.04	20.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_57303	504	0.05	11.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1U8L6|G1U8L6_RABIT	685	0.07	0.96	-	VOG11449
GEFH01P.1_id_JAP67487.1	382	0.02	2.2	-	VOG11449
All_sequences_Mulenga2020_id_Aam-328443	202	0.07	23.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_13303	202	0.07	23.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-175684	209	0.04	7.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_64588	209	0.04	7.0	-	VOG11449
GEDV01.1_id_JAP82977.1	579	0.03	3.1	-	VOG11449
All_sequences_Mulenga2020_id_Aam-197346	77	0.06	28.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_64798	77	0.06	28.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_9078	398	0.04	16.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_79140	480	0.05	0.88	-	VOG11449
GGLE01.1_id_MBY05635.1	428	0.07	18.0	-	VOG11449
GKHW01.1_id_MDC7209150.1	379	0.02	3.0	-	VOG11449
GKHW01.1_id_MDC7211990.1	394	0.02	3.5	-	VOG11449
GEDV01.1_id_JAP84161.1	316	0.03	40.0	-	VOG11449
GFPF01P.1_id_MAA20450.1	316	0.03	40.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TAG8|G1TAG8_RABIT	1043	0.01	1.3	-	VOG11449
GEGO01P.1_id_JAR92925.1	175	0.06	13.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_96041	260	0.07	6.9	-	VOG11449
GEGO01P.1_id_JAR89178.1	476	0.07	25.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_27665	339	0.03	1.8	-	VOG11449
All_sequences_Mulenga2020_id_Aam-436738	193	0.07	23.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_23251	193	0.07	23.0	-	VOG11449
GKHW01.1_id_MDC7209317.1	422	0.07	11.0	-	VOG11449
GJDI01.1_id_MCL6792597.1	154	0.08	5.7	-	VOG11449
All_sequences_Mulenga2020_id_Aam-581677	180	0.03	0.47	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_68897	180	0.03	0.47	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_180998	277	0.05	5.6	-	VOG11449
GEGO01P.1_id_JAR92961.1	170	0.06	5.6	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_93777	843	0.03	12.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-349763	98	0.08	5.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_66389	98	0.08	5.4	-	VOG11449
All_sequences_Mulenga2020_id_tr|U3KP49|U3KP49_RABIT	280	0.05	52.0	-	VOG11449
GJDI01.1_id_MCL6790994.1	207	0.05	4.2	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1T889|G1T889_RABIT	262	0.06	8.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-399530	87	0.07	20.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_66892	87	0.07	20.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_86876	280	0.06	8.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_70051	721	0.04	10.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1T273|G1T273_RABIT	654	0.06	9.3	-	VOG11449
GADI01P.1_id_JAA72060.1	383	0.02	3.3	-	VOG11449
GKHW01.1_id_MDC7209898.1	229	0.04	2.8	-	VOG11449
GJDI01.1_id_MCL6790520.1	299	0.06	2.4	-	VOG11449
GADI01P.1_id_JAA73665.1	275	0.08	41.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_43953	547	0.04	17.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_34188	695	0.04	9.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_68206	406	0.04	3.2	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SMP9|G1SMP9_RABIT	388	0.02	1.1	-	VOG11449
GEGO01P.1_id_JAR91890.1	128	0.06	16.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-982564	66	0.06	6.7	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_73146	66	0.06	6.7	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_84337	506	0.04	16.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1T2X3|G1T2X3_RABIT	268	0.05	18.0	-	VOG11449
GIFC01P.1_id_MXV00022.1	549	0.08	12.0	-	VOG11449
GADI01P.1_id_JAA65263.1	175	0.07	7.2	-	VOG11449
GIFC01P.1_id_MXU99229.1	415	0.07	11.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SXX4|G1SXX4_RABIT	575	0.05	9.8	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_92932	903	0.02	36.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-57121	846	0.02	31.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_18010	846	0.02	31.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_4983	491	0.04	22.0	-	VOG11449
GFPF01P.1_id_MAA24605.1	211	0.03	7.1	-	VOG11449
All_sequences_Mulenga2020_id_Aam-441214	365	0.07	5.6	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_23434	365	0.07	5.6	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_73165	365	0.07	5.6	-	VOG11449
GEDV01.1_id_JAP78410.1	990	0.02	17.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_25584	1106	0.03	14.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SMU9|G1SMU9_RABIT	493	0.06	16.0	-	VOG11449
GEDV01.1_id_JAP76163.1	383	0.02	3.0	-	VOG11449
GFPF01P.1_id_MAA23746.1	383	0.02	3.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_92816	865	0.05	21.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SH67|G1SH67_RABIT	299	0.05	56.0	-	VOG11449
GKHW01.1_id_MDC7212085.1	196	0.07	7.8	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_201541	289	0.03	0.26	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_98192	227	0.04	0.68	-	VOG11449
All_sequences_Mulenga2020_id_Aam-218547	542	0.04	56.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_7188	542	0.04	56.0	-	VOG11449
GKHW01.1_id_MDC7209315.1	109	0.07	3.6	-	VOG11449
All_sequences_Mulenga2020_id_Aam-439089	141	0.07	1.9	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_67359	141	0.07	1.9	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1ST77|G1ST77_RABIT	286	0.06	20.0	-	VOG11449
GEFH01P.1_id_JAP63697.1	392	0.07	7.1	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_188393	389	0.02	2.3	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_77030	856	0.04	14.0	-	VOG11449
GADI01P.1_id_JAA72456.1	175	0.07	6.5	-	VOG11449
GEGO01P.1_id_JAR89801.1	149	0.06	56.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SH31|G1SH31_RABIT	469	0.03	48.0	-	VOG11449
GEDV01.1_id_JAP78668.1	412	0.02	3.3	-	VOG11449
GFPF01P.1_id_MAA23747.1	412	0.02	3.3	-	VOG11449
GIFC01P.1_id_MXU96370.1	214	0.07	4.3	-	VOG11449
GJDI01.1_id_MCL6790147.1	187	0.07	7.9	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_107751	445	0.05	29.0	-	VOG11449
GIFC01P.1_id_MXU93442.1	147	0.07	2.5	-	VOG11449
All_sequences_Mulenga2020_id_Aam-400956	89	0.07	24.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_21810	89	0.07	24.0	-	VOG11449
GEGO01P.1_id_JAR89169.1	248	0.03	0.32	-	VOG11449
GEFH01P.1_id_JAP63751.1	442	0.06	0.76	-	VOG11449
GIFC01P.1_id_MXU95451.1	187	0.06	0.26	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_56868	478	0.05	5.6	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_101176	113	0.09	4.1	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_61153	494	0.04	3.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_60891	504	0.05	3.1	-	VOG11449
GEGO01P.1_id_JAR91048.1	157	0.05	13.0	-	VOG11449
GEGO01P.1_id_JAR93471.1	242	0.07	11.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-768946	72	0.07	9.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_54932	72	0.07	9.0	-	VOG11449
GFPF01P.1_id_MAA23728.1	579	0.03	2.2	-	VOG11449
All_sequences_Mulenga2020_id_Aam-505299	97	0.06	14.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_68098	97	0.06	14.0	-	VOG11449
GGLE01.1_id_MBY06377.1	295	0.03	4.0	-	VOG11449
GJDI01.1_id_MCL6786783.1	126	0.05	7.6	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SSS7|G1SSS7_RABIT	447	0.06	140.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-191125	303	0.03	21.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_5399	303	0.03	21.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_186552	303	0.03	21.0	-	VOG11449
GEGO01P.1_id_JAR92680.1	339	0.08	2.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_81495	305	0.03	21.0	-	VOG11449
GADI01P.1_id_JAA65143.1	112	0.07	19.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-913677	83	0.10	2.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_72128	83	0.10	2.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_85097	449	0.02	5.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_84638	196	0.08	16.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_82415	153	0.07	8.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_104551	142	0.07	3.9	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SGF4|G1SGF4_RABIT	400	0.04	40.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-469788	109	0.08	6.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_67687	109	0.08	6.2	-	VOG11449
GEDV01.1_id_JAP78866.1	440	0.02	14.0	-	VOG11449
GEGO01P.1_id_JAR91744.1	82	0.07	29.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-290337	164	0.04	0.37	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_78422	164	0.04	0.37	-	VOG11449
GIFC01P.1_id_MXU95883.1	198	0.06	31.0	-	VOG11449
GJDI01.1_id_MCL6790812.1	177	0.06	1.5	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_65586	449	0.02	5.4	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_19657	318	0.05	5.7	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_55152	189	0.04	5.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_74293	108	0.06	12.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-885634	127	0.06	0.87	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_71750	127	0.06	0.87	-	VOG11449
GJDI01.1_id_MCL6786195.1	96	0.08	5.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-448265	297	0.06	18.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_23710	297	0.06	18.0	-	VOG11449
GFPF01P.1_id_MAA24630.1	433	0.05	15.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TC13|G1TC13_RABIT	132	0.06	2.4	-	VOG11449
GEGO01P.1_id_JAR90186.1	124	0.06	2.1	-	VOG11449
GEGO01P.1_id_JAR92612.1	175	0.06	4.5	-	VOG11449
GJDI01.1_id_MCL6792602.1	184	0.05	6.3	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SUR9|G1SUR9_RABIT	311	0.03	15.0	-	VOG11449
GEFH01P.1_id_JAP64941.1	312	0.05	0.33	-	VOG11449
All_sequences_Mulenga2020_id_Aam-632140	98	0.05	0.33	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_30319	98	0.05	0.33	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_48581	172	0.04	5.9	-	VOG11449
All_sequences_Mulenga2020_id_Aam-203479	200	0.08	10.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_6191	200	0.08	10.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1U9D8|G1U9D8_RABIT	512	0.05	13.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_34908	293	0.05	14.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_95187	133	0.05	4.1	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_190068	588	0.03	1.3	-	VOG11449
GEDV01.1_id_JAP86892.1	1124	0.02	20.0	-	VOG11449
GIFC01P.1_id_MXU92818.1	138	0.07	3.2	-	VOG11449
GJDI01.1_id_MCL6788405.1	174	0.06	2.9	-	VOG11449
GFPF01P.1_id_MAA24695.1	198	0.05	0.39	-	VOG11449
GIFC01P.1_id_MXU95506.1	188	0.06	47.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1U9M6|G1U9M6_RABIT	331	0.07	11.0	-	VOG11449
GGLE01.1_id_MBY07825.1	127	0.06	3.7	-	VOG11449
GADI01P.1_id_JAA73760.1	92	0.07	7.5	-	VOG11449
GEDV01.1_id_JAP83278.1	1275	0.02	59.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_8121	176	0.04	6.2	-	VOG11449
GFPF01P.1_id_MAA24680.1	147	0.08	5.9	-	VOG11449
GKHW01.1_id_MDC7212086.1	226	0.06	8.3	-	VOG11449
All_sequences_Mulenga2020_id_Aam-161930	305	0.05	4.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_3510	305	0.05	4.0	-	VOG11449
GEDV01.1_id_JAP84721.1	437	0.05	10.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_38910	132	0.05	0.45	-	VOG11449
All_sequences_Mulenga2020_id_Aam-383139	275	0.08	30.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_16203	275	0.08	30.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_30282	200	0.04	7.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-554369	382	0.03	60.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_27692	382	0.03	60.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SU44|G1SU44_RABIT	549	0.04	84.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_46544	191	0.04	7.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_67709	361	0.04	1.6	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TI82|G1TI82_RABIT	243	0.05	20.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-347675	185	0.06	62.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_14431	185	0.06	62.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_85933	705	0.04	17.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1T527|G1T527_RABIT	508	0.03	150.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80015	347	0.02	25.0	-	VOG11449
GJDI01.1_id_MCL6780128.1	473	0.05	34.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TG90|G1TG90_RABIT	1389	0.03	96.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_85550	422	0.05	21.0	-	VOG11449
GJDI01.1_id_MCL6773334.1	293	0.09	10.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_50083	134	0.06	0.5	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SV47|G1SV47_RABIT	496	0.03	31.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_101071	111	0.05	7.8	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_5062	705	0.04	16.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_95589	705	0.04	16.0	-	VOG11449
GGLE01.1_id_MBY07149.1	204	0.06	63.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_26495	891	0.05	0.47	-	VOG11449
All_sequences_Mulenga2020_id_Aam-1020891	207	0.08	4.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_21311	207	0.08	4.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_22927	332	0.07	13.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-428973	596	0.03	20.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_22950	596	0.03	20.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_43062	289	0.07	0.47	-	VOG11449
GJDI01.1_id_MCL6789506.1	371	0.04	1.3	-	VOG11449
All_sequences_Mulenga2020_id_Aam-355240	138	0.06	8.9	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_14818	138	0.06	8.9	-	VOG11449
GEGO01P.1_id_JAR89625.1	934	0.04	100.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|U3KPD9|U3KPD9_RABIT	611	0.06	6.1	-	VOG11449
GIFC01P.1_id_MXU96371.1	214	0.06	3.2	-	VOG11449
All_sequences_Mulenga2020_id_Aam-24682	241	0.07	11.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_8900	241	0.07	11.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_99506	242	0.07	51.0	-	VOG11449
GEGO01P.1_id_JAR92331.1	317	0.07	14.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_60652	449	0.02	8.7	-	VOG11449
GEGO01P.1_id_JAR92516.1	175	0.08	16.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_72060	361	0.04	1.6	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TGJ0|G1TGJ0_RABIT	476	0.04	19.0	-	VOG11449
GIFC01P.1_id_MXU98450.1	336	0.06	19.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-962137	168	0.07	8.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_40721	168	0.07	8.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_3449	114	0.06	8.2	-	VOG11449
All_sequences_Mulenga2020_id_tr|U3KNU5|U3KNU5_RABIT	500	0.06	42.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10169	705	0.04	4.2	-	VOG11449
All_sequences_Mulenga2020_id_Aam-415872	73	0.05	2.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_22415	73	0.05	2.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TWL3|G1TWL3_RABIT	514	0.03	48.0	-	VOG11449
GEGO01P.1_id_JAR93611.1	121	0.06	2.3	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TPK3|G1TPK3_RABIT	667	0.05	12.0	-	VOG11449
GEDV01.1_id_JAP87108.1	352	0.06	0.68	-	VOG11449
All_sequences_Mulenga2020_id_Aam-293698	96	0.06	10.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_65806	96	0.06	10.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-542566	140	0.05	13.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_68506	140	0.05	13.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|U3KMC0|U3KMC0_RABIT	302	0.04	0.7	-	VOG11449
All_sequences_Mulenga2020_id_Aam-217078	111	0.06	11.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_65004	111	0.06	11.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-220957	111	0.07	4.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_65044	111	0.07	4.2	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1SSD0|G1SSD0_RABIT	534	0.05	18.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-326957	273	0.06	5.6	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_66143	273	0.06	5.6	-	VOG11449
All_sequences_Mulenga2020_id_Aam-714575	68	0.06	0.53	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_70194	68	0.06	0.53	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_38660	420	0.02	0.68	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_98146	103	0.03	0.56	-	VOG11449
GFPF01P.1_id_MAA24603.1	322	0.03	0.56	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_171414	417	0.05	18.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_69294	359	0.04	10.0	-	VOG11449
All_sequences_Mulenga2020_id_Aam-1021158	162	0.05	25.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_21319	162	0.05	25.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_54883	147	0.05	130.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_9055	705	0.04	4.2	-	VOG11449
GJDI01.1_id_MCL6791320.1	150	0.06	11.0	-	VOG11449
GFPF01P.1_id_MAA24662.1	97	0.07	20.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_43552	382	0.03	11.0	-	VOG11449
All_sequences_Mulenga2020_id_tr|G1TR32|G1TR32_RABIT	276	0.03	3.2	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_79654	219	0.07	18.0	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_11463	221	0.07	2.4	-	VOG11449
GBBK01.1_id_JAC20737.1	206	0.04	0.69	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_104606	671	0.05	0.61	-	VOG11449
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_91868	728	0.04	1.6	-	VOG11449
GEGO01P.1_id_JAR94294.1	245	0.07	4.8	-	VOG11449
