hit_id	length	cysteine_content	e_value	query_accession	query_name
GBXQ01007811.1.p1	275	0.04	0.34	-	VOG12106
KAG0414559.1	412	0.02	9.3	-	VOG12106
MCL6780275.1	135	0.04	0.051	-	VOG12106
MAA19119.1	264	0.05	0.16	-	VOG12106
JAA72450.1	185	0.06	1.1	-	VOG12106
MBY04347.1	84	0.05	0.72	-	VOG12106
KAH8029562.1	178	0.06	0.78	-	VOG12106
EEC00787.1	80	0.06	0.056	-	VOG12106
GBXQ01016683.1.p1	152	0.07	1.6	-	VOG12106
KAG0419287.1	392	0.04	17.0	-	VOG12106
KAH6927358.1	576	0.03	2.7	-	VOG12106
KAH9364198.1	249	0.05	0.69	-	VOG12106
JAR88693.1	138	0.09	3.8	-	VOG12106
KAH7934988.1	158	0.08	0.055	-	VOG12106
JAR91781.1	178	0.06	1.1	-	VOG12106
KAG0413016.1	466	0.05	0.62	-	VOG12106
KAH8021628.1	277	0.06	6.9	-	VOG12106
KAG0432612.1	515	0.03	51.0	-	VOG12106
KAH7947888.1	967	0.02	6.1	-	VOG12106
JAP83147.1	266	0.05	0.17	-	VOG12106
KAG0411103.1	731	0.04	10.0	-	VOG12106
JAP66077.1	434	0.05	10.0	-	VOG12106
MAA24586.1	440	0.02	7.3	-	VOG12106
MCL6768371.1	521	0.05	0.64	-	VOG12106
JAR88853.1	174	0.06	0.99	-	VOG12106
KAG0411563.1	285	0.05	5.9	-	VOG12106
JAR92266.1	182	0.07	2.4	-	VOG12106
KAH8032991.1	149	0.05	0.53	-	VOG12106
MCL6774727.1	361	0.03	11.0	-	VOG12106
KAH8018406.1	184	0.03	0.86	-	VOG12106
GBXQ01009520.1.p1	356	0.03	1.4	-	VOG12106
KAH8037594.1	130	0.05	9.1	-	VOG12106
JAA72985.1	373	0.07	3.1	-	VOG12106
KAH8008735.1	237	0.05	0.64	-	VOG12106
KAH6922821.1	303	0.03	19.0	-	VOG12106
JAP65088.1	295	0.03	15.0	-	VOG12106
JAP79459.1	380	0.04	4.6	-	VOG12106
GBXQ01015380.1.p1	99	0.06	0.067	-	VOG12106
KAG0409995.1	146	0.05	7.1	-	VOG12106
KAH7974356.1	305	0.03	16.0	-	VOG12106
MBY10692.1	403	0.04	1.9	-	VOG12106
JAR91948.1	198	0.06	1.4	-	VOG12106
KAH8009680.1	352	0.07	1.5	-	VOG12106
MXU99075.1	394	0.07	6.8	-	VOG12106
EEC15935.1	190	0.06	1.7	-	VOG12106
KAG0431701.1	190	0.06	1.7	-	VOG12106
KAH7972937.1	377	0.02	1.8	-	VOG12106
MBY04349.1	142	0.04	11.0	-	VOG12106
KAH7939880.1	192	0.06	3.9	-	VOG12106
KAH7973629.1	184	0.04	1.4	-	VOG12106
JAP67487.1	382	0.02	1.2	-	VOG12106
JAP82977.1	579	0.03	1.6	-	VOG12106
KAG0420695.1	466	0.04	0.39	-	VOG12106
EEC17596.1	79	0.06	0.087	-	VOG12106
EEC11694.1	294	0.05	0.47	-	VOG12106
KAH7943257.1	578	0.04	8.9	-	VOG12106
MBY05635.1	428	0.07	9.6	-	VOG12106
EEC00543.1	86	0.08	7.6	-	VOG12106
KAH9361590.1	168	0.02	6.1	-	VOG12106
MDC7209150.1	379	0.02	1.6	-	VOG12106
MDC7211990.1	394	0.02	1.9	-	VOG12106
KAH7967221.1	599	0.04	0.4	-	VOG12106
KAH7935833.1	412	0.05	7.6	-	VOG12106
JAP84161.1	316	0.03	21.0	-	VOG12106
MAA20450.1	316	0.03	21.0	-	VOG12106
GBXQ01007252.1.p1	378	0.07	1.9	-	VOG12106
JAR92925.1	175	0.06	6.6	-	VOG12106
JAR89178.1	476	0.07	13.0	-	VOG12106
KAH7983643.1	183	0.03	1.4	-	VOG12106
MDC7209317.1	422	0.07	5.8	-	VOG12106
KAG0422337.1	759	0.04	0.57	-	VOG12106
MCL6792597.1	154	0.08	3.0	-	VOG12106
GBXQ01007253.1.p1	374	0.07	2.5	-	VOG12106
KAH7951489.1	402	0.03	38.0	-	VOG12106
JAR92961.1	170	0.06	2.9	-	VOG12106
KAH7951274.1	386	0.04	8.9	-	VOG12106
KAH8025135.1	212	0.06	20.0	-	VOG12106
MCL6790994.1	207	0.05	2.2	-	VOG12106
EEC02493.1	174	0.03	2.5	-	VOG12106
KAH6944988.1	185	0.03	1.3	-	VOG12106
EEC00656.1	210	0.04	0.11	-	VOG12106
KAH7943471.1	160	0.07	0.68	-	VOG12106
KAH7946494.1	167	0.04	4.5	-	VOG12106
MOY40307.1	888	0.01	58.0	-	VOG12106
KAG0410571.1	383	0.02	1.8	-	VOG12106
JAA72060.1	383	0.02	1.8	-	VOG12106
MDC7209898.1	229	0.04	1.5	-	VOG12106
MCL6790520.1	299	0.06	1.2	-	VOG12106
JAA73665.1	275	0.08	22.0	-	VOG12106
GBXQ01022106.1.p1	633	0.06	1.1	-	VOG12106
KAH6922009.1	340	0.05	2.2	-	VOG12106
MOY40311.1	616	0.06	0.81	-	VOG12106
JAR91890.1	128	0.06	8.3	-	VOG12106
KAH7933665.1	159	0.06	0.12	-	VOG12106
KAH7961182.1	99	0.04	5.5	-	VOG12106
KAH8040888.1	202	0.05	14.0	-	VOG12106
MXV00022.1	549	0.08	6.2	-	VOG12106
JAA65263.1	175	0.07	3.8	-	VOG12106
MXU99229.1	415	0.07	5.6	-	VOG12106
KAH7934663.1	223	0.06	4.4	-	VOG12106
EEC00784.1	220	0.05	17.0	-	VOG12106
KAH7947943.1	579	0.03	1.9	-	VOG12106
KAH9361587.1	187	0.05	15.0	-	VOG12106
KAH8037036.1	228	0.04	1.6	-	VOG12106
MAA24605.1	211	0.03	3.8	-	VOG12106
JAP78410.1	990	0.02	9.0	-	VOG12106
KAH7935670.1	179	0.04	0.61	-	VOG12106
KAH9379977.1	237	0.07	19.0	-	VOG12106
JAP76163.1	383	0.02	1.6	-	VOG12106
MAA23746.1	383	0.02	1.6	-	VOG12106
KAH7959891.1	94	0.06	4.4	-	VOG12106
GBXQ01007810.1.p1	245	0.04	1.2	-	VOG12106
KAH8031706.1	164	0.07	2.3	-	VOG12106
MDC7212085.1	196	0.07	4.1	-	VOG12106
EEC00539.1	187	0.07	5.4	-	VOG12106
KAH6940346.1	296	0.04	0.97	-	VOG12106
MDC7209315.1	109	0.07	1.9	-	VOG12106
JAP63697.1	392	0.07	3.7	-	VOG12106
JAA72456.1	175	0.07	3.4	-	VOG12106
JAR89801.1	149	0.06	30.0	-	VOG12106
KAH7934769.1	327	0.07	36.0	-	VOG12106
KAG0444704.1	532	0.05	4.2	-	VOG12106
JAP78668.1	412	0.02	1.7	-	VOG12106
MAA23747.1	412	0.02	1.7	-	VOG12106
KAH8026283.1	456	0.04	0.13	-	VOG12106
MXU96370.1	214	0.07	2.3	-	VOG12106
KAH7953008.1	157	0.06	0.5	-	VOG12106
MCL6790147.1	187	0.07	4.2	-	VOG12106
KAG0444196.1	649	0.06	1.1	-	VOG12106
MXU93442.1	147	0.07	1.3	-	VOG12106
JAR89169.1	248	0.03	0.17	-	VOG12106
JAP63751.1	442	0.06	0.4	-	VOG12106
MXU95451.1	187	0.06	0.14	-	VOG12106
KAH7980686.1	303	0.03	0.87	-	VOG12106
KAH7934770.1	350	0.06	49.0	-	VOG12106
GBXQ01009017.1.p1	117	0.07	1.4	-	VOG12106
EEC05754.1	232	0.07	21.0	-	VOG12106
JAR91048.1	157	0.05	6.6	-	VOG12106
KAH6930003.1	370	0.04	34.0	-	VOG12106
KAH6937512.1	180	0.06	23.0	-	VOG12106
KAH7932635.1	257	0.05	6.8	-	VOG12106
GBXQ01019417.1.p1	705	0.01	19.0	-	VOG12106
KAH6928038.1	383	0.05	7.3	-	VOG12106
JAR93471.1	242	0.07	6.1	-	VOG12106
GBXQ01019126.1.p3	124	0.06	0.2	-	VOG12106
MAA23728.1	579	0.03	1.2	-	VOG12106
MBY06377.1	295	0.03	2.1	-	VOG12106
KAG0437501.1	261	0.03	0.18	-	VOG12106
MCL6786783.1	126	0.05	4.0	-	VOG12106
KAG0424585.1	859	0.03	0.15	-	VOG12106
JAR92680.1	339	0.08	1.2	-	VOG12106
KAG0430238.1	119	0.07	0.17	-	VOG12106
JAA65143.1	112	0.07	9.9	-	VOG12106
MOY40306.1	894	0.01	44.0	-	VOG12106
JAP78866.1	440	0.02	7.5	-	VOG12106
JAR91744.1	82	0.07	15.0	-	VOG12106
MXU95883.1	198	0.06	16.0	-	VOG12106
KAH8040278.1	221	0.03	6.0	-	VOG12106
MCL6790812.1	177	0.06	0.77	-	VOG12106
KAH7960748.1	447	0.02	11.0	-	VOG12106
MCL6786195.1	96	0.08	2.6	-	VOG12106
GBXQ01002560.1.p1	139	0.06	13.0	-	VOG12106
MAA24630.1	433	0.05	8.0	-	VOG12106
JAR90186.1	124	0.06	1.1	-	VOG12106
JAR92612.1	175	0.06	2.3	-	VOG12106
MCL6792602.1	184	0.05	3.3	-	VOG12106
JAP64941.1	312	0.05	0.17	-	VOG12106
KAH9363226.1	215	0.05	3.8	-	VOG12106
KAH7973530.1	125	0.05	1.4	-	VOG12106
KAH7965400.1	698	0.04	8.5	-	VOG12106
KAH9381604.1	347	0.04	1.4	-	VOG12106
KAG0412607.1	207	0.05	0.18	-	VOG12106
GBXQ01014607.1.p1	270	0.07	3.7	-	VOG12106
JAP86892.1	1124	0.02	10.0	-	VOG12106
EEC07605.1	253	0.08	13.0	-	VOG12106
MXU92818.1	138	0.07	1.7	-	VOG12106
MCL6788405.1	174	0.06	1.5	-	VOG12106
EEC01882.1	439	0.04	1.2	-	VOG12106
MAA24695.1	198	0.05	0.21	-	VOG12106
KAH7973413.1	524	0.05	22.0	-	VOG12106
KAH7946278.1	311	0.05	0.39	-	VOG12106
KAH7957066.1	390	0.05	16.0	-	VOG12106
KAH8040721.1	260	0.05	12.0	-	VOG12106
KAG0423608.1	347	0.06	9.1	-	VOG12106
EEC10378.1	144	0.07	2.3	-	VOG12106
MXU95506.1	188	0.06	25.0	-	VOG12106
MBY07825.1	127	0.06	1.9	-	VOG12106
JAA73760.1	92	0.07	3.9	-	VOG12106
JAP83278.1	1275	0.02	31.0	-	VOG12106
MAA24680.1	147	0.08	3.1	-	VOG12106
KAH7932182.1	149	0.03	0.53	-	VOG12106
MDC7212086.1	226	0.06	4.3	-	VOG12106
KAH6946740.1	381	0.03	6.6	-	VOG12106
GBXQ01007581.1.p1	415	0.05	11.0	-	VOG12106
KAH9365030.1	94	0.05	0.64	-	VOG12106
KAG0424203.1	283	0.06	0.56	-	VOG12106
KAH6922011.1	147	0.06	26.0	-	VOG12106
MOY39371.1	338	0.07	3.3	-	VOG12106
JAP84721.1	437	0.05	5.3	-	VOG12106
KAH6921540.1	143	0.03	0.46	-	VOG12106
KAG0424792.1	206	0.06	73.0	-	VOG12106
GBXQ01016722.1.p3	144	0.07	16.0	-	VOG12106
KAG0432960.1	215	0.05	59.0	-	VOG12106
KAH8029401.1	274	0.03	2.1	-	VOG12106
KAH6945864.1	283	0.01	4.3	-	VOG12106
KAH7980979.1	919	0.04	43.0	-	VOG12106
GBXQ01013390.1.p1	133	0.08	0.88	-	VOG12106
KAG0422059.1	567	0.02	28.0	-	VOG12106
KAH9366725.1	225	0.06	2.3	-	VOG12106
KAH6921536.1	107	0.07	11.0	-	VOG12106
KAH9379833.1	275	0.07	0.39	-	VOG12106
KAH8030265.1	1424	0.03	13.0	-	VOG12106
KAG0426394.1	234	0.03	4.0	-	VOG12106
KAH9380800.1	181	0.05	9.7	-	VOG12106
KAH7934819.1	149	0.07	11.0	-	VOG12106
KAH8033959.1	333	0.05	0.92	-	VOG12106
MCL6780128.1	473	0.05	18.0	-	VOG12106
KAH6935083.1	129	0.06	3.3	-	VOG12106
KAH8028706.1	129	0.06	0.77	-	VOG12106
KAG0425696.1	171	0.06	5.1	-	VOG12106
GBXQ01012078.1.p1	247	0.03	0.82	-	VOG12106
MCL6773334.1	293	0.09	5.5	-	VOG12106
KAH6922017.1	247	0.06	39.0	-	VOG12106
KAH6921863.1	182	0.03	0.86	-	VOG12106
KAH7961187.1	92	0.04	0.52	-	VOG12106
MBY07149.1	204	0.06	33.0	-	VOG12106
KAH7980080.1	131	0.05	0.5	-	VOG12106
KAH7971025.1	128	0.06	1.0	-	VOG12106
KAH6929304.1	256	0.07	3.6	-	VOG12106
KAH9372841.1	407	0.04	8.3	-	VOG12106
MCL6789506.1	371	0.04	0.69	-	VOG12106
KAH9380230.1	119	0.06	61.0	-	VOG12106
JAR89625.1	934	0.04	55.0	-	VOG12106
MXU96371.1	214	0.06	1.7	-	VOG12106
GBXQ01001080.1.p1	452	0.07	4.4	-	VOG12106
KAG0428341.1	439	0.04	2.3	-	VOG12106
MOY37511.1	374	0.06	4.2	-	VOG12106
JAR92331.1	317	0.07	7.2	-	VOG12106
JAR92516.1	175	0.08	8.3	-	VOG12106
KAH7982254.1	399	0.04	6.3	-	VOG12106
EEC19670.1	324	0.07	2.3	-	VOG12106
KAH8008733.1	228	0.06	4.4	-	VOG12106
MXU98450.1	336	0.06	9.9	-	VOG12106
KAH8029801.1	209	0.06	1.1	-	VOG12106
GBXQ01003540.1.p2	164	0.07	5.3	-	VOG12106
GBXQ01003541.1.p2	164	0.07	5.3	-	VOG12106
KAH8031682.1	181	0.07	0.35	-	VOG12106
JAR93611.1	121	0.06	1.2	-	VOG12106
KAH6938825.1	88	0.05	0.76	-	VOG12106
KAH6924913.1	193	0.06	0.76	-	VOG12106
EEC15537.1	85	0.05	29.0	-	VOG12106
KAH9384560.1	381	0.04	4.0	-	VOG12106
JAP87108.1	352	0.06	0.36	-	VOG12106
GBXQ01010109.1.p1	126	0.06	24.0	-	VOG12106
KAG0427917.1	85	0.05	25.0	-	VOG12106
EEC17832.1	265	0.06	1.9	-	VOG12106
KAH7943948.1	254	0.06	6.2	-	VOG12106
EEC15932.1	149	0.05	2.5	-	VOG12106
MAA24603.1	322	0.03	0.3	-	VOG12106
KAH6922013.1	109	0.06	1.4	-	VOG12106
MOY41315.1	420	0.07	15.0	-	VOG12106
KAH9366591.1	177	0.03	1.8	-	VOG12106
MCL6791320.1	150	0.06	5.8	-	VOG12106
MAA24662.1	97	0.07	11.0	-	VOG12106
KAH6921483.1	271	0.06	3.1	-	VOG12106
KAH9369308.1	520	0.05	3.0	-	VOG12106
GBXQ01007512.1.p1	183	0.04	0.22	-	VOG12106
KAH9365026.1	144	0.03	0.97	-	VOG12106
KAG0416715.1	151	0.06	0.31	-	VOG12106
KAH8033362.1	136	0.04	23.0	-	VOG12106
JAC20737.1	206	0.04	0.36	-	VOG12106
JAR94294.1	245	0.07	2.5	-	VOG12106
KAH9380732.1	285	0.05	3.2	-	VOG12106
EEC04937.1	1028	0.04	7.7	-	VOG12106
JAP84448.1	202	0.06	2.7	-	VOG12106
KAH8036355.1	295	0.04	1.1	-	VOG12106
MXU94848.1	172	0.07	2.9	-	VOG12106
KAH8038343.1	352	0.01	0.44	-	VOG12106
GBXQ01019994.1.p1	337	0.06	14.0	-	VOG12106
KAH7982714.1	280	0.05	7.1	-	VOG12106
KAG0414691.1	855	0.06	11.0	-	VOG12106
MXU84819.1	84	0.07	2.2	-	VOG12106
MOY35562.1	479	0.04	1.2	-	VOG12106
MOY40606.1	264	0.02	0.46	-	VOG12106
EEC02892.1	154	0.06	2.2	-	VOG12106
MBY06571.1	261	0.06	4.2	-	VOG12106
MOY41318.1	377	0.07	4.7	-	VOG12106
KAH7982730.1	183	0.07	3.1	-	VOG12106
MXU95346.1	184	0.06	3.0	-	VOG12106
KAH8031982.1	296	0.03	18.0	-	VOG12106
KAH9365190.1	316	0.04	46.0	-	VOG12106
JAA65907.1	118	0.09	1.1	-	VOG12106
JAP65051.1	433	0.02	3.2	-	VOG12106
KAG0429242.1	140	0.06	0.95	-	VOG12106
MXU96119.1	205	0.05	7.1	-	VOG12106
KAH8023882.1	590	0.05	0.46	-	VOG12106
KAH6940629.1	372	0.03	1.2	-	VOG12106
MXV00250.1	612	0.04	0.15	-	VOG12106
MAA24601.1	102	0.07	22.0	-	VOG12106
MAA24604.1	179	0.03	4.1	-	VOG12106
MXU98285.1	326	0.06	2.4	-	VOG12106
EEC17622.1	57	0.07	17.0	-	VOG12106
JAR88855.1	453	0.07	18.0	-	VOG12106
MXV00224.1	603	0.04	0.15	-	VOG12106
KAH6945546.1	83	0.06	0.35	-	VOG12106
MAA19079.1	223	0.05	1.7	-	VOG12106
KAH9370671.1	252	0.07	5.2	-	VOG12106
MXV00474.1	707	0.02	33.0	-	VOG12106
EEC08798.1	873	0.02	1.3	-	VOG12106
KAH9383046.1	212	0.06	0.58	-	VOG12106
MCL6769540.1	238	0.06	4.6	-	VOG12106
JAP80885.1	432	0.05	13.0	-	VOG12106
JAA72536.1	453	0.06	7.2	-	VOG12106
MXV00123.1	575	0.06	12.0	-	VOG12106
KAH9375549.1	227	0.03	1.5	-	VOG12106
MXU93441.1	146	0.08	6.0	-	VOG12106
KAG0428465.1	295	0.02	1.1	-	VOG12106
MXU97770.1	288	0.04	1.4	-	VOG12106
JAA66003.1	113	0.05	46.0	-	VOG12106
KAH7989979.1	159	0.04	2.4	-	VOG12106
MCL6780299.1	139	0.09	3.2	-	VOG12106
KAH7933109.1	163	0.05	0.31	-	VOG12106
GBXQ01020070.1.p2	114	0.08	77.0	-	VOG12106
KAH6945141.1	312	0.02	1.6	-	VOG12106
JAR90172.1	199	0.07	6.5	-	VOG12106
KAH7973496.1	127	0.04	0.48	-	VOG12106
JAA72555.1	105	0.06	21.0	-	VOG12106
MBY09135.1	454	0.05	0.94	-	VOG12106
KAH6925362.1	98	0.07	5.5	-	VOG12106
KAH6946093.1	268	0.06	5.5	-	VOG12106
EEC18441.1	236	0.04	0.53	-	VOG12106
KAH6920939.1	859	0.06	4.5	-	VOG12106
GBXQ01010952.1.p1	315	0.03	1.1	-	VOG12106
MDC7211519.1	318	0.03	1.1	-	VOG12106
KAH7975061.1	173	0.06	17.0	-	VOG12106
KAH7981766.1	313	0.02	1.6	-	VOG12106
GBXQ01004736.1.p1	249	0.03	0.55	-	VOG12106
GBXQ01004737.1.p2	249	0.03	0.55	-	VOG12106
KAH7970223.1	275	0.04	1.4	-	VOG12106
JAR90680.1	138	0.07	22.0	-	VOG12106
KAH6923267.1	233	0.06	4.0	-	VOG12106
MOY39794.1	169	0.06	9.5	-	VOG12106
MAA18685.1	311	0.02	1.6	-	VOG12106
JAP83116.1	1085	0.04	0.86	-	VOG12106
MOY39135.1	181	0.06	8.7	-	VOG12106
EEC11323.1	292	0.02	1.3	-	VOG12106
KAH7953511.1	146	0.07	24.0	-	VOG12106
EEC06218.1	364	0.05	16.0	-	VOG12106
JAP81853.1	311	0.02	1.5	-	VOG12106
EEC12560.1	255	0.05	11.0	-	VOG12106
JAR88597.1	204	0.07	8.7	-	VOG12106
KAH8021108.1	382	0.04	3.7	-	VOG12106
KAH7975933.1	123	0.06	4.4	-	VOG12106
KAH7957065.1	448	0.05	1.5	-	VOG12106
KAH9379269.1	463	0.05	62.0	-	VOG12106
KAH6922272.1	229	0.03	0.65	-	VOG12106
KAH6921541.1	139	0.03	7.7	-	VOG12106
EEC04460.1	109	0.06	8.3	-	VOG12106
KAH9372505.1	135	0.05	14.0	-	VOG12106
KAH9362303.1	1191	0.04	5.0	-	VOG12106
KAG0445318.1	115	0.06	13.0	-	VOG12106
KAH7964021.1	246	0.07	4.2	-	VOG12106
KAH6920561.1	144	0.03	0.7	-	VOG12106
MCL6770420.1	735	0.04	7.2	-	VOG12106
KAH6931817.1	215	0.06	0.22	-	VOG12106
KAH7962863.1	121	0.07	11.0	-	VOG12106
KAG0422911.1	184	0.06	66.0	-	VOG12106
KAG0427543.1	254	0.06	9.4	-	VOG12106
KAG0412260.1	297	0.05	12.0	-	VOG12106
KAH7935104.1	161	0.06	23.0	-	VOG12106
EEC15396.1	726	0.04	0.33	-	VOG12106
MXU93557.1	148	0.07	0.39	-	VOG12106
GBXQ01025393.1.p1	103	0.05	4.9	-	VOG12106
MAA24650.1	171	0.07	4.6	-	VOG12106
KAH8024632.1	159	0.08	4.7	-	VOG12106
MOY39285.1	336	0.06	13.0	-	VOG12106
KAH7973369.1	180	0.06	63.0	-	VOG12106
KAH6934985.1	216	0.06	25.0	-	VOG12106
JAR93543.1	337	0.07	11.0	-	VOG12106
KAH7935842.1	88	0.08	25.0	-	VOG12106
KAH6943903.1	207	0.06	0.67	-	VOG12106
MBY07760.1	124	0.05	0.92	-	VOG12106
MCL6788881.1	186	0.08	4.1	-	VOG12106
KAH7941079.1	159	0.06	17.0	-	VOG12106
KAH7978396.1	368	0.02	1.8	-	VOG12106
KAH7977040.1	176	0.06	1.0	-	VOG12106
MBY05057.1	618	0.06	1.2	-	VOG12106
JAA66988.1	255	0.04	8.7	-	VOG12106
JAR91798.1	140	0.05	1.2	-	VOG12106
MAA24665.1	327	0.04	1.0	-	VOG12106
MBY06271.1	88	0.09	5.5	-	VOG12106
MCL6788777.1	885	0.03	3.0	-	VOG12106
KAH8034047.1	407	0.02	0.85	-	VOG12106
MCL6773033.1	476	0.02	36.0	-	VOG12106
KAG0422339.1	373	0.02	1.6	-	VOG12106
KAH7952970.1	418	0.04	1.5	-	VOG12106
MBY06570.1	245	0.06	3.9	-	VOG12106
KAH7934547.1	274	0.05	1.8	-	VOG12106
JAR92255.1	175	0.06	4.3	-	VOG12106
KAH7934709.1	122	0.06	5.2	-	VOG12106
KAH8035519.1	122	0.06	5.2	-	VOG12106
JAR92423.1	176	0.06	1.7	-	VOG12106
JAA73177.1	178	0.08	5.4	-	VOG12106
KAH9360393.1	463	0.03	1.1	-	VOG12106
KAG0426249.1	130	0.05	5.3	-	VOG12106
KAG0430601.1	130	0.05	5.3	-	VOG12106
KAH8029499.1	305	0.03	61.0	-	VOG12106
GBXQ01002559.1.p1	187	0.05	60.0	-	VOG12106
JAA72469.1	648	0.01	56.0	-	VOG12106
MBY07324.1	109	0.06	5.6	-	VOG12106
JAR91501.1	175	0.07	4.1	-	VOG12106
KAH7976521.1	174	0.03	0.86	-	VOG12106
GBXQ01007513.1.p1	171	0.04	1.0	-	VOG12106
EEC03353.1	166	0.05	12.0	-	VOG12106
MCL6794734.1	187	0.08	2.4	-	VOG12106
JAC29012.1	291	0.06	1.5	-	VOG12106
MXU93434.1	146	0.08	39.0	-	VOG12106
KAH7975722.1	227	0.06	5.6	-	VOG12106
KAH8029700.1	143	0.06	7.7	-	VOG12106
MAA24619.1	363	0.03	1.8	-	VOG12106
MCL6791032.1	250	0.06	11.0	-	VOG12106
MBY08704.1	288	0.03	1.3	-	VOG12106
MAA24652.1	179	0.04	1.3	-	VOG12106
JAP79967.1	456	0.04	0.75	-	VOG12106
GBXQ01008291.1.p2	166	0.05	3.1	-	VOG12106
MCL6772862.1	156	0.02	0.78	-	VOG12106
MAA19087.1	81	0.07	6.8	-	VOG12106
MAA24681.1	372	0.07	4.9	-	VOG12106
KAH8029813.1	130	0.06	1.7	-	VOG12106
MXU99343.1	430	0.05	8.2	-	VOG12106
MOY36264.1	1005	0.02	0.86	-	VOG12106
KAH8029704.1	161	0.06	4.7	-	VOG12106
KAH6945396.1	355	0.04	6.5	-	VOG12106
KAH7976845.1	176	0.06	1.4	-	VOG12106
KAH8001157.1	220	0.04	0.88	-	VOG12106
MCL6788971.1	189	0.06	11.0	-	VOG12106
KAH6946518.1	299	0.05	9.1	-	VOG12106
KAG0428633.1	567	0.06	16.0	-	VOG12106
JAR92297.1	264	0.05	3.5	-	VOG12106
JAR91487.1	173	0.05	1.4	-	VOG12106
KAH7980366.1	355	0.04	6.5	-	VOG12106
KAH7983122.1	355	0.04	6.5	-	VOG12106
MAA15648.1	737	0.01	0.9	-	VOG12106
MCL6782658.1	1169	0.03	14.0	-	VOG12106
KAH7973493.1	129	0.04	0.76	-	VOG12106
KAH9381778.1	191	0.06	0.87	-	VOG12106
KAH8030870.1	558	0.04	44.0	-	VOG12106
KAH9376952.1	298	0.04	0.66	-	VOG12106
KAH9384926.1	330	0.04	0.82	-	VOG12106
MCL6791075.1	194	0.06	23.0	-	VOG12106
KAH9362872.1	309	0.02	2.2	-	VOG12106
JAA73115.1	235	0.07	4.6	-	VOG12106
KAH8041327.1	384	0.05	3.4	-	VOG12106
MBY11173.1	541	0.07	14.0	-	VOG12106
KAG0429351.1	369	0.04	3.9	-	VOG12106
KAH8041326.1	141	0.04	0.98	-	VOG12106
MXU94667.1	168	0.07	36.0	-	VOG12106
JAR93055.1	156	0.06	36.0	-	VOG12106
KAH7973383.1	123	0.07	1.1	-	VOG12106
EEC00227.1	175	0.06	18.0	-	VOG12106
KAH8040858.1	417	0.04	2.8	-	VOG12106
KAH7978367.1	298	0.05	10.0	-	VOG12106
KAH7952266.1	277	0.01	0.88	-	VOG12106
JAP84796.1	763	0.01	8.0	-	VOG12106
GBXQ01040555.1.p1	128	0.04	0.8	-	VOG12106
EEC12089.1	210	0.06	93.0	-	VOG12106
EEC00789.1	155	0.03	21.0	-	VOG12106
JAR94280.1	197	0.07	14.0	-	VOG12106
JAR92493.1	139	0.09	1.7	-	VOG12106
MBY04345.1	110	0.04	17.0	-	VOG12106
KAH9380448.1	957	0.01	1.4	-	VOG12106
KAH9380229.1	121	0.05	16.0	-	VOG12106
JAA65295.1	104	0.07	17.0	-	VOG12106
KAH9380801.1	290	0.04	34.0	-	VOG12106
KAH7976453.1	120	0.05	8.4	-	VOG12106
MAA20108.1	144	0.05	4.7	-	VOG12106
KAG0428639.1	329	0.07	4.8	-	VOG12106
KAG0419289.1	225	0.03	20.0	-	VOG12106
KAH7980013.1	105	0.06	12.0	-	VOG12106
JAR88562.1	477	0.03	63.0	-	VOG12106
KAH8031707.1	156	0.06	8.6	-	VOG12106
JAP78914.1	419	0.04	2.0	-	VOG12106
KAH7968590.1	419	0.04	2.0	-	VOG12106
JAA67261.1	218	0.06	18.0	-	VOG12106
KAH8035775.1	1033	0.03	23.0	-	VOG12106
GBXQ01015982.1.p1	351	0.05	1.1	-	VOG12106
EEC16701.1	111	0.09	14.0	-	VOG12106
JAR89977.1	199	0.06	2.8	-	VOG12106
MCL6781481.1	450	0.02	16.0	-	VOG12106
KAH6921941.1	98	0.06	6.3	-	VOG12106
KAG0428637.1	224	0.04	11.0	-	VOG12106
JAA73686.1	219	0.07	37.0	-	VOG12106
KAH7935522.1	300	0.05	6.3	-	VOG12106
KAH7983749.1	265	0.08	32.0	-	VOG12106
JAR89873.1	187	0.06	1.8	-	VOG12106
MOY43054.1	193	0.06	3.8	-	VOG12106
KAH6921866.1	107	0.08	6.0	-	VOG12106
MOY38037.1	333	0.06	24.0	-	VOG12106
KAG0417268.1	133	0.07	15.0	-	VOG12106
MBY05079.1	492	0.08	7.1	-	VOG12106
JAP88286.1	256	0.07	0.85	-	VOG12106
MCL6778760.1	466	0.05	5.2	-	VOG12106
KAH8029502.1	236	0.04	7.2	-	VOG12106
MCL6791517.1	151	0.07	5.5	-	VOG12106
EEC10648.1	165	0.06	3.9	-	VOG12106
KAH7961533.1	176	0.06	25.0	-	VOG12106
KAH9385099.1	102	0.07	29.0	-	VOG12106
MBY10447.1	225	0.08	22.0	-	VOG12106
MOY40757.1	200	0.06	33.0	-	VOG12106
MCL6794076.1	209	0.06	5.9	-	VOG12106
KAH9379268.1	521	0.02	0.8	-	VOG12106
KAH6942590.1	846	0.02	8.5	-	VOG12106
MBY04346.1	88	0.06	8.2	-	VOG12106
KAH9362151.1	358	0.04	17.0	-	VOG12106
EEC07741.1	97	0.03	0.97	-	VOG12106
MOY39834.1	1276	0.04	9.8	-	VOG12106
MAA24572.1	437	0.05	6.0	-	VOG12106
KAH6932461.1	358	0.06	1.5	-	VOG12106
